OrderNo,ItemID,SalesDate,DeliveryDate,CustomerId,CityId,Qty,Price,Cost,DiscountPercent
22364,35,9/2/2020,9/11/2020,4694,75,2,92,64,27
23665,13,9/2/2020,9/11/2020,5167,35,1,100,83,33
23829,45,9/2/2020,9/5/2020,3401,29,1,65,52,1
24287,37,9/2/2020,9/7/2020,2063,17,1,83,53,2
25460,49,9/2/2020,9/12/2020,1265,17,1,267,202,43
26316,17,9/2/2020,9/10/2020,1886,31,2,92,64,3
26584,48,9/2/2020,9/9/2020,1201,8,1,53,45,10
26951,18,9/2/2020,9/2/2020,3093,52,1,200,140,3
27033,22,9/2/2020,9/11/2020,5402,64,2,100,78,12
27697,27,9/2/2020,9/6/2020,2602,39,2,40,38,14
27848,23,9/2/2020,9/7/2020,514,59,1,83,70,35
29200,30,9/2/2020,9/9/2020,6300,47,2,52,36,10
29459,55,9/2/2020,9/5/2020,1412,3,2,60,54,21
29813,45,9/2/2020,9/11/2020,5533,14,2,40,38,40
20114,49,9/1/2020,9/8/2020,3483,27,1,73,36,32
20447,22,9/1/2020,9/2/2020,2223,33,2,83,70,14
20629,47,9/1/2020,9/4/2020,6075,4,2,267,202,5
22103,49,9/1/2020,9/11/2020,6422,71,1,333,259,36
22237,32,9/1/2020,9/2/2020,319,24,1,83,53,38
22815,17,9/1/2020,9/2/2020,885,91,2,92,64,40
23237,20,9/1/2020,9/2/2020,4549,28,1,67,40,1
25051,22,9/1/2020,9/11/2020,1163,73,1,83,66,40
25446,30,9/1/2020,9/6/2020,4220,58,1,753,301,1
27822,55,9/1/2020,9/10/2020,3691,93,2,83,66,18
27942,47,9/1/2020,9/11/2020,3580,91,1,200,140,7
28931,13,9/1/2020,9/9/2020,1468,21,1,100,78,31
29382,37,9/1/2020,9/7/2020,5641,77,2,92,64,18
29440,32,9/1/2020,9/9/2020,3758,71,1,93,65,20
29949,31,9/1/2020,9/8/2020,5972,85,2,50,40,23
20267,48,8/31/2020,8/31/2020,6093,23,2,91,77,6
20928,21,8/31/2020,9/8/2020,113,39,2,83,70,16
21076,34,8/31/2020,9/4/2020,1049,83,2,83,70,39
22434,18,8/31/2020,9/5/2020,5348,83,1,73,36,26
22466,55,8/31/2020,9/3/2020,2838,42,2,50,40,13
23564,53,8/31/2020,9/8/2020,2145,20,2,83,66,35
28090,16,8/31/2020,9/8/2020,3693,27,1,92,64,40
28260,17,8/31/2020,9/8/2020,4633,86,1,53,45,27
28632,36,8/31/2020,9/8/2020,5840,20,2,91,77,24
20209,49,8/30/2020,9/2/2020,375,14,1,47,39,23
20836,45,8/30/2020,9/1/2020,1787,19,1,100,78,32
21245,17,8/30/2020,9/9/2020,3041,26,1,53,45,15
23344,39,8/30/2020,9/3/2020,3279,18,2,100,84,35
23396,11,8/30/2020,9/5/2020,5185,39,2,67,40,42
23862,26,8/30/2020,9/6/2020,5664,26,2,92,64,6
23894,11,8/30/2020,8/31/2020,5777,72,1,97,67,44
24249,45,8/30/2020,9/8/2020,2074,27,1,753,301,21
25506,31,8/30/2020,8/31/2020,4879,50,2,91,77,14
25798,54,8/30/2020,8/31/2020,93,61,1,200,140,38
26144,25,8/30/2020,9/1/2020,5096,38,1,73,36,10
26277,43,8/30/2020,8/30/2020,4961,1,2,233,172,25
27680,22,8/30/2020,9/6/2020,5347,31,1,100,83,19
28166,54,8/30/2020,9/2/2020,1387,26,1,91,77,40
28376,34,8/30/2020,9/8/2020,4443,83,1,753,301,43
20484,32,8/29/2020,9/6/2020,331,11,2,200,140,36
20875,19,8/29/2020,9/8/2020,389,61,1,83,70,2
21031,32,8/29/2020,9/3/2020,6196,93,1,53,45,44
21261,43,8/29/2020,9/3/2020,3310,59,1,200,140,21
21451,49,8/29/2020,9/7/2020,4367,90,2,100,83,36
21954,42,8/29/2020,8/30/2020,4356,72,1,333,259,27
22314,37,8/29/2020,9/4/2020,1522,49,2,52,36,15
22369,24,8/29/2020,8/31/2020,4664,70,2,93,65,3
22906,36,8/29/2020,8/30/2020,2231,24,1,753,301,37
23941,13,8/29/2020,8/31/2020,4858,39,2,83,53,1
24844,49,8/29/2020,8/29/2020,479,98,2,83,66,41
24956,36,8/29/2020,9/3/2020,6474,32,1,83,70,40
25765,18,8/29/2020,9/5/2020,6325,47,2,83,70,43
26530,32,8/29/2020,9/1/2020,6359,87,2,67,40,25
29677,35,8/29/2020,9/6/2020,2046,95,1,92,36,40
21594,49,8/28/2020,9/6/2020,4917,71,1,93,65,45
21781,37,8/28/2020,9/4/2020,4142,48,2,93,65,10
21966,29,8/28/2020,9/2/2020,2982,43,1,40,38,29
23397,39,8/28/2020,8/31/2020,4263,49,1,100,83,27
23400,40,8/28/2020,8/31/2020,2472,40,1,233,172,18
23538,17,8/28/2020,9/7/2020,838,85,2,67,40,42
23776,24,8/28/2020,9/3/2020,5810,10,2,65,52,32
24344,44,8/28/2020,9/3/2020,3944,69,2,83,53,2
25704,28,8/28/2020,9/6/2020,3845,54,1,83,66,32
25894,42,8/28/2020,9/5/2020,5336,26,2,60,54,18
26447,27,8/28/2020,9/6/2020,3760,14,2,92,36,2
26489,51,8/28/2020,9/5/2020,5416,39,2,40,38,17
27191,28,8/28/2020,8/31/2020,242,15,1,200,140,8
27195,32,8/28/2020,9/5/2020,3254,9,1,67,46,31
29638,36,8/28/2020,9/2/2020,1472,42,1,67,40,40
20636,51,8/27/2020,8/31/2020,3761,21,1,92,36,23
22405,40,8/27/2020,9/6/2020,4837,29,2,50,40,3
22429,49,8/27/2020,8/29/2020,488,24,1,100,84,20
23591,50,8/27/2020,8/29/2020,303,91,1,753,301,9
23906,14,8/27/2020,9/4/2020,1223,89,1,83,66,37
23950,27,8/27/2020,8/27/2020,857,47,2,83,70,30
24822,14,8/27/2020,8/28/2020,5729,55,2,50,40,14
25709,24,8/27/2020,9/3/2020,2413,4,1,92,36,11
26116,21,8/27/2020,9/2/2020,4478,24,2,100,78,40
27556,21,8/27/2020,9/1/2020,3620,67,2,92,36,1
27588,30,8/27/2020,8/29/2020,4392,57,2,333,259,23
27624,13,8/27/2020,9/6/2020,1426,48,1,267,202,9
27919,18,8/27/2020,9/3/2020,145,61,1,233,172,31
28429,44,8/27/2020,9/1/2020,6389,88,1,92,36,41
20171,48,8/26/2020,8/31/2020,3614,18,2,83,70,13
20596,19,8/26/2020,9/4/2020,341,12,2,50,40,44
20714,24,8/26/2020,9/3/2020,2606,4,1,53,45,6
20776,53,8/26/2020,9/4/2020,1656,4,2,60,54,6
21145,42,8/26/2020,9/2/2020,6249,23,1,333,259,12
23416,52,8/26/2020,9/2/2020,5782,12,2,40,38,19
25442,16,8/26/2020,8/28/2020,5837,35,1,92,36,3
25747,19,8/26/2020,8/31/2020,5294,53,2,83,66,41
25786,27,8/26/2020,9/2/2020,2710,6,2,100,78,17
26705,30,8/26/2020,8/31/2020,3135,76,1,92,36,10
27005,38,8/26/2020,8/30/2020,4623,53,2,83,66,18
27480,13,8/26/2020,8/31/2020,2846,55,2,200,140,1
28790,38,8/26/2020,8/27/2020,2882,32,1,83,66,31
20072,44,8/25/2020,8/28/2020,5428,61,1,50,40,5
20074,24,8/25/2020,8/31/2020,4713,84,2,97,67,38
20669,36,8/25/2020,9/1/2020,5744,44,1,52,36,28
21334,33,8/25/2020,8/28/2020,5562,19,1,50,40,43
23512,28,8/25/2020,8/28/2020,2648,17,1,60,54,10
24219,35,8/25/2020,9/3/2020,3285,73,2,233,172,37
25633,34,8/25/2020,9/1/2020,585,31,2,67,40,38
28400,33,8/25/2020,8/28/2020,4035,34,1,47,39,29
28886,51,8/25/2020,8/27/2020,4572,15,1,53,45,17
29199,16,8/25/2020,9/2/2020,1068,93,1,233,172,11
29643,45,8/25/2020,8/26/2020,2135,13,2,100,78,10
29819,54,8/25/2020,8/31/2020,4051,97,2,100,78,32
20348,32,8/24/2020,8/28/2020,641,19,1,53,45,24
21499,11,8/24/2020,8/31/2020,4318,82,1,40,38,7
24156,16,8/24/2020,8/29/2020,5699,34,2,67,53,40
25508,35,8/24/2020,8/30/2020,844,94,1,93,65,1
26609,32,8/24/2020,8/27/2020,2770,6,1,50,40,20
29104,49,8/24/2020,8/29/2020,1950,19,2,92,36,23
29286,34,8/24/2020,8/28/2020,5324,4,1,52,36,45
29309,15,8/24/2020,9/1/2020,5828,58,1,100,84,8
20865,25,8/23/2020,8/26/2020,18,90,2,83,70,44
21593,36,8/23/2020,9/1/2020,4764,51,1,233,172,28
22485,28,8/23/2020,8/23/2020,5615,33,1,83,70,2
22592,23,8/23/2020,8/30/2020,6006,98,1,233,172,28
25281,13,8/23/2020,8/26/2020,2010,94,2,40,38,44
25538,19,8/23/2020,8/30/2020,6054,29,1,65,52,41
25995,39,8/23/2020,8/24/2020,4124,11,1,40,36,9
26596,55,8/23/2020,8/29/2020,3909,61,2,92,36,31
26618,11,8/23/2020,8/26/2020,3856,64,2,100,83,37
28204,19,8/23/2020,9/1/2020,2180,51,1,47,39,43
29279,44,8/23/2020,8/27/2020,4594,79,2,65,52,29
20630,11,8/22/2020,8/25/2020,5191,26,2,93,65,6
20675,42,8/22/2020,8/25/2020,282,83,1,753,301,15
20716,28,8/22/2020,8/27/2020,1465,91,1,67,53,40
21355,16,8/22/2020,8/31/2020,4795,23,2,91,77,20
24324,55,8/22/2020,8/28/2020,1556,67,1,83,66,39
24581,43,8/22/2020,8/27/2020,4356,72,2,83,66,36
25007,55,8/22/2020,8/26/2020,4200,73,1,50,40,37
26261,25,8/22/2020,8/23/2020,2902,11,1,100,83,8
26516,51,8/22/2020,8/26/2020,4609,19,2,333,259,43
28815,25,8/22/2020,8/23/2020,667,63,1,73,36,25
21008,15,8/21/2020,8/30/2020,370,31,2,92,36,2
24559,43,8/21/2020,8/25/2020,2958,21,2,100,78,40
24609,34,8/21/2020,8/30/2020,4636,6,2,267,202,36
25288,44,8/21/2020,8/28/2020,3026,7,2,40,38,34
27989,18,8/21/2020,8/27/2020,6380,37,1,100,84,24
28016,43,8/21/2020,8/28/2020,5767,58,2,50,40,17
28942,16,8/21/2020,8/27/2020,5613,19,1,83,53,27
29095,36,8/21/2020,8/26/2020,1876,81,2,67,40,2
20369,30,8/20/2020,8/24/2020,1446,24,2,97,67,14
21222,11,8/20/2020,8/28/2020,3154,43,2,100,78,8
22351,52,8/20/2020,8/28/2020,2473,9,2,200,140,16
22406,52,8/20/2020,8/29/2020,6314,56,2,65,52,21
22756,45,8/20/2020,8/25/2020,2427,57,1,83,70,40
23589,53,8/20/2020,8/25/2020,6006,98,1,65,52,5
24216,25,8/20/2020,8/25/2020,5338,55,1,52,36,1
25247,37,8/20/2020,8/28/2020,765,6,1,267,202,17
25832,45,8/20/2020,8/29/2020,466,75,2,67,53,29
27846,16,8/20/2020,8/22/2020,4141,85,2,97,67,8
28066,39,8/20/2020,8/29/2020,2116,44,2,52,36,21
28197,14,8/20/2020,8/20/2020,2256,31,2,40,38,44
28640,25,8/20/2020,8/28/2020,4200,73,1,67,53,38
28902,54,8/20/2020,8/28/2020,1128,30,2,67,46,9
20164,31,8/19/2020,8/23/2020,2171,41,2,60,54,7
23204,27,8/19/2020,8/24/2020,6014,32,2,83,70,39
23986,11,8/19/2020,8/23/2020,6477,29,1,97,67,44
24668,26,8/19/2020,8/24/2020,4766,100,2,267,202,31
25366,23,8/19/2020,8/24/2020,3859,83,2,40,38,7
25906,55,8/19/2020,8/20/2020,5663,28,2,83,66,32
26103,34,8/19/2020,8/24/2020,3262,14,2,60,54,18
26808,36,8/19/2020,8/26/2020,4932,68,1,60,54,27
27001,30,8/19/2020,8/24/2020,2152,65,1,40,38,14
28243,47,8/19/2020,8/22/2020,5229,81,1,83,70,20
29012,34,8/19/2020,8/20/2020,1551,96,2,753,301,11
29083,12,8/19/2020,8/21/2020,4775,8,2,200,140,25
29247,37,8/19/2020,8/22/2020,4048,16,2,100,84,9
29331,14,8/19/2020,8/23/2020,36,51,1,40,38,31
29688,53,8/19/2020,8/28/2020,1054,62,2,65,52,18
20877,45,8/18/2020,8/18/2020,1553,37,1,50,40,36
21142,22,8/18/2020,8/25/2020,2592,47,2,92,36,31
21656,40,8/18/2020,8/20/2020,788,99,2,83,70,10
21987,20,8/18/2020,8/20/2020,5351,13,1,60,54,13
22606,38,8/18/2020,8/26/2020,3405,2,1,100,78,34
24207,41,8/18/2020,8/19/2020,5661,5,1,83,66,9
24886,45,8/18/2020,8/26/2020,4183,14,1,83,66,18
25545,48,8/18/2020,8/19/2020,4077,68,2,67,46,45
26470,13,8/18/2020,8/19/2020,5001,78,2,100,84,2
27176,32,8/18/2020,8/26/2020,3359,3,1,67,46,14
28703,46,8/18/2020,8/20/2020,3130,48,1,60,54,21
28840,47,8/18/2020,8/26/2020,331,11,1,50,40,40
20381,49,8/17/2020,8/23/2020,2518,9,1,83,70,24
20392,20,8/17/2020,8/24/2020,3677,27,2,40,38,10
20575,25,8/17/2020,8/19/2020,5678,70,1,233,172,17
21929,20,8/17/2020,8/21/2020,1965,11,1,73,36,20
21950,41,8/17/2020,8/24/2020,3444,71,1,47,39,27
22499,52,8/17/2020,8/21/2020,4210,2,2,97,67,8
22683,21,8/17/2020,8/23/2020,5967,83,2,92,64,45
22898,20,8/17/2020,8/19/2020,5611,26,1,333,259,34
23812,44,8/17/2020,8/20/2020,3005,15,1,100,84,31
23878,33,8/17/2020,8/22/2020,1382,4,2,40,36,42
24326,20,8/17/2020,8/24/2020,2589,21,1,200,140,22
24499,17,8/17/2020,8/25/2020,5360,74,1,73,36,43
25137,30,8/17/2020,8/20/2020,5264,21,2,52,36,44
27470,52,8/17/2020,8/27/2020,1213,31,2,91,77,30
27732,42,8/17/2020,8/22/2020,2913,28,1,753,301,37
20042,18,8/16/2020,8/19/2020,5359,97,1,65,52,16
22047,20,8/16/2020,8/16/2020,1863,19,2,100,78,35
22537,14,8/16/2020,8/23/2020,43,47,2,60,54,40
22711,43,8/16/2020,8/21/2020,3832,67,2,92,36,38
23046,35,8/16/2020,8/17/2020,4139,54,1,40,36,45
23120,46,8/16/2020,8/22/2020,5756,33,1,67,40,18
25129,49,8/16/2020,8/20/2020,5233,23,2,65,52,24
25524,40,8/16/2020,8/20/2020,4665,59,1,67,40,45
25748,51,8/16/2020,8/18/2020,494,87,1,333,259,29
26730,37,8/16/2020,8/20/2020,1099,84,1,52,36,34
26785,40,8/16/2020,8/20/2020,3036,47,1,91,77,42
27458,33,8/16/2020,8/20/2020,4538,10,1,233,172,10
27482,28,8/16/2020,8/23/2020,3290,100,2,40,38,3
27597,37,8/16/2020,8/18/2020,3432,83,1,83,66,35
28255,21,8/16/2020,8/18/2020,1880,67,1,40,36,45
20120,14,8/15/2020,8/18/2020,4641,74,1,333,259,37
21406,38,8/15/2020,8/22/2020,4255,64,2,83,66,20
21536,49,8/15/2020,8/16/2020,3153,52,1,200,140,13
22198,29,8/15/2020,8/24/2020,6269,98,1,73,36,28
23472,25,8/15/2020,8/19/2020,1617,67,2,91,77,34
23774,38,8/15/2020,8/18/2020,4877,47,1,50,40,28
24093,14,8/15/2020,8/21/2020,1608,48,2,67,46,12
24251,34,8/15/2020,8/16/2020,2149,80,2,67,53,11
24289,42,8/15/2020,8/19/2020,4910,98,1,93,65,9
25461,52,8/15/2020,8/23/2020,3003,15,2,40,38,15
26113,52,8/15/2020,8/17/2020,6105,78,1,67,53,7
26287,36,8/15/2020,8/19/2020,4363,27,1,60,54,6
27258,35,8/15/2020,8/23/2020,3711,54,1,83,70,28
27613,35,8/15/2020,8/22/2020,4212,67,1,47,39,35
29023,39,8/15/2020,8/20/2020,3729,11,2,92,36,27
29107,43,8/15/2020,8/24/2020,4462,37,2,65,52,4
29265,22,8/15/2020,8/21/2020,3670,37,1,753,301,31
20394,49,8/14/2020,8/15/2020,5460,53,1,60,54,8
21205,40,8/14/2020,8/14/2020,4538,10,2,93,65,24
21474,20,8/14/2020,8/15/2020,2795,34,2,83,66,41
21507,33,8/14/2020,8/20/2020,790,17,1,83,70,6
21523,46,8/14/2020,8/17/2020,4515,90,2,47,39,2
23704,36,8/14/2020,8/17/2020,359,82,2,83,66,25
23705,44,8/14/2020,8/22/2020,459,83,1,83,53,36
23937,52,8/14/2020,8/17/2020,4628,93,1,83,66,7
24396,33,8/14/2020,8/20/2020,3574,94,2,100,83,9
24402,20,8/14/2020,8/21/2020,3126,47,1,65,52,28
24846,14,8/14/2020,8/15/2020,5801,30,1,40,38,20
25080,23,8/14/2020,8/16/2020,3282,92,1,267,202,27
29978,41,8/14/2020,8/15/2020,194,64,1,92,36,10
20735,42,8/13/2020,8/17/2020,2062,51,2,100,84,13
21667,32,8/13/2020,8/14/2020,2503,28,1,93,65,4
22050,13,8/13/2020,8/18/2020,1786,57,2,97,67,24
23673,25,8/13/2020,8/20/2020,3938,5,2,97,67,28
24263,30,8/13/2020,8/22/2020,1440,6,1,47,39,28
24666,55,8/13/2020,8/18/2020,3384,47,1,50,40,36
24667,46,8/13/2020,8/13/2020,14,57,2,50,40,39
24974,53,8/13/2020,8/23/2020,5930,89,1,83,66,20
25420,30,8/13/2020,8/22/2020,2662,23,2,93,65,36
25717,24,8/13/2020,8/19/2020,2079,23,2,67,40,5
27440,19,8/13/2020,8/16/2020,5912,33,1,91,77,17
28124,11,8/13/2020,8/17/2020,270,1,1,83,66,41
29962,15,8/13/2020,8/13/2020,1825,18,2,93,65,3
20784,40,8/12/2020,8/18/2020,5353,43,2,233,172,21
21876,19,8/12/2020,8/13/2020,1429,14,2,83,70,36
21908,48,8/12/2020,8/20/2020,2243,17,1,91,77,39
22167,14,8/12/2020,8/14/2020,2951,41,1,92,36,4
23890,35,8/12/2020,8/22/2020,6096,46,1,83,66,34
25308,21,8/12/2020,8/16/2020,4181,7,2,65,52,19
25994,26,8/12/2020,8/16/2020,1883,39,2,52,36,19
26865,16,8/12/2020,8/18/2020,2861,3,1,93,65,10
27824,12,8/12/2020,8/19/2020,1346,61,1,100,84,17
28464,44,8/12/2020,8/15/2020,3635,85,2,97,67,31
29044,30,8/12/2020,8/17/2020,1323,18,2,93,65,3
29330,43,8/12/2020,8/19/2020,5104,35,1,60,54,28
29550,20,8/12/2020,8/18/2020,4610,25,2,73,36,42
20410,39,8/11/2020,8/18/2020,70,12,1,40,36,18
21982,33,8/11/2020,8/13/2020,6178,89,2,233,172,31
22934,39,8/11/2020,8/15/2020,748,77,1,40,36,27
23037,25,8/11/2020,8/14/2020,3190,87,2,83,70,25
23981,37,8/11/2020,8/20/2020,321,35,1,267,202,39
25093,22,8/11/2020,8/15/2020,2790,12,1,67,46,38
27117,32,8/11/2020,8/15/2020,3303,30,2,91,77,43
27374,28,8/11/2020,8/16/2020,201,63,1,267,202,23
27769,16,8/11/2020,8/18/2020,2915,16,2,92,64,18
28176,32,8/11/2020,8/20/2020,4635,10,1,97,67,23
29422,18,8/11/2020,8/14/2020,4797,26,1,100,83,11
29906,28,8/11/2020,8/14/2020,2325,26,2,83,66,12
29989,31,8/11/2020,8/20/2020,2259,11,1,753,301,11
20589,18,8/10/2020,8/17/2020,296,91,1,60,54,16
21211,27,8/10/2020,8/18/2020,4481,90,1,53,45,4
21500,23,8/10/2020,8/16/2020,3956,66,1,100,84,32
21805,46,8/10/2020,8/13/2020,6362,7,2,83,66,13
23418,11,8/10/2020,8/15/2020,2187,10,2,100,78,21
24438,21,8/10/2020,8/10/2020,3241,36,1,53,45,20
25229,44,8/10/2020,8/14/2020,6340,14,2,52,36,19
25642,39,8/10/2020,8/12/2020,5677,41,1,40,38,39
26062,26,8/10/2020,8/15/2020,1804,44,1,67,46,8
27738,23,8/10/2020,8/12/2020,6240,63,1,100,84,15
29035,13,8/10/2020,8/13/2020,4266,91,1,73,36,33
29316,43,8/10/2020,8/14/2020,341,12,1,200,140,10
29923,49,8/10/2020,8/13/2020,513,22,2,40,36,12
20646,39,8/9/2020,8/15/2020,965,60,2,50,40,20
20780,25,8/9/2020,8/10/2020,5313,13,1,100,83,2
21302,53,8/9/2020,8/13/2020,4328,58,2,40,38,8
21426,11,8/9/2020,8/13/2020,1403,4,2,100,84,38
22597,23,8/9/2020,8/16/2020,3480,20,1,92,36,22
22968,16,8/9/2020,8/13/2020,3503,25,1,65,52,22
23182,40,8/9/2020,8/18/2020,1469,96,1,92,36,34
24221,40,8/9/2020,8/13/2020,5161,6,2,100,84,38
24398,34,8/9/2020,8/9/2020,5454,77,2,267,202,30
26044,32,8/9/2020,8/18/2020,28,76,1,40,36,6
27036,23,8/9/2020,8/18/2020,6188,70,1,40,36,26
27050,26,8/9/2020,8/10/2020,5983,32,2,40,38,23
27525,37,8/9/2020,8/10/2020,2788,54,2,40,38,23
28296,24,8/9/2020,8/12/2020,416,62,1,83,70,5
28437,46,8/9/2020,8/18/2020,813,45,2,67,53,2
29150,48,8/9/2020,8/18/2020,4541,58,2,83,70,45
29976,50,8/9/2020,8/16/2020,117,21,1,100,78,5
29993,11,8/9/2020,8/15/2020,4832,42,1,40,36,32
20868,23,8/8/2020,8/10/2020,4910,98,2,83,70,36
21392,44,8/8/2020,8/11/2020,2998,31,1,92,64,41
21818,49,8/8/2020,8/10/2020,4931,89,1,92,36,32
21970,29,8/8/2020,8/9/2020,744,22,1,92,36,42
22180,12,8/8/2020,8/11/2020,5115,48,2,50,40,17
23504,25,8/8/2020,8/16/2020,6489,67,2,65,52,41
24580,49,8/8/2020,8/14/2020,2180,51,2,60,54,27
24838,37,8/8/2020,8/10/2020,2241,31,1,100,83,1
25052,27,8/8/2020,8/14/2020,4641,74,1,233,172,32
25203,33,8/8/2020,8/10/2020,1112,26,1,93,65,40
26217,20,8/8/2020,8/9/2020,2115,99,2,53,45,41
29280,48,8/8/2020,8/9/2020,5656,7,1,67,53,3
29312,41,8/8/2020,8/16/2020,288,95,1,83,66,6
20174,17,8/7/2020,8/14/2020,45,68,2,333,259,10
20385,31,8/7/2020,8/10/2020,775,31,2,60,54,21
20616,15,8/7/2020,8/17/2020,5005,73,2,100,83,8
22025,33,8/7/2020,8/12/2020,638,77,1,100,84,21
22546,49,8/7/2020,8/7/2020,3767,60,2,233,172,26
22657,46,8/7/2020,8/10/2020,6152,31,2,67,46,17
22834,46,8/7/2020,8/13/2020,383,87,1,100,83,35
23945,21,8/7/2020,8/12/2020,1154,20,2,83,53,13
24311,55,8/7/2020,8/11/2020,2199,71,1,40,36,5
24415,20,8/7/2020,8/16/2020,4123,96,1,92,64,1
25257,40,8/7/2020,8/14/2020,1534,11,2,67,46,16
26267,32,8/7/2020,8/13/2020,2995,38,2,753,301,30
26547,34,8/7/2020,8/14/2020,293,25,1,67,46,9
27238,20,8/7/2020,8/13/2020,138,23,2,83,66,37
27424,15,8/7/2020,8/10/2020,6324,98,1,97,67,43
28038,35,8/7/2020,8/13/2020,2829,8,2,267,202,35
28551,21,8/7/2020,8/11/2020,1636,61,2,65,52,28
21099,53,8/6/2020,8/7/2020,5465,75,1,83,70,42
21457,43,8/6/2020,8/11/2020,6390,43,1,83,66,2
21495,19,8/6/2020,8/16/2020,1135,78,2,753,301,29
22376,35,8/6/2020,8/7/2020,4878,58,2,333,259,10
22843,39,8/6/2020,8/9/2020,2992,34,2,40,36,44
23098,55,8/6/2020,8/13/2020,1799,84,1,83,70,44
23715,44,8/6/2020,8/13/2020,2521,28,1,83,70,16
24493,32,8/6/2020,8/6/2020,4995,51,2,73,36,38
25094,36,8/6/2020,8/8/2020,5731,22,2,40,38,34
25233,29,8/6/2020,8/12/2020,978,15,1,47,39,44
25504,32,8/6/2020,8/9/2020,1794,56,2,753,301,26
27055,42,8/6/2020,8/8/2020,468,39,1,267,202,26
20303,54,8/5/2020,8/8/2020,3298,65,2,200,140,7
20768,32,8/5/2020,8/12/2020,1622,10,2,60,54,34
21263,41,8/5/2020,8/9/2020,4373,35,1,67,40,6
21442,52,8/5/2020,8/11/2020,6410,80,2,83,53,42
21976,51,8/5/2020,8/12/2020,1996,57,2,91,77,6
22538,26,8/5/2020,8/13/2020,3517,33,1,73,36,13
22927,54,8/5/2020,8/6/2020,5894,34,2,92,36,18
23252,17,8/5/2020,8/8/2020,2032,75,1,267,202,6
23834,52,8/5/2020,8/9/2020,1708,77,1,100,83,27
23892,17,8/5/2020,8/5/2020,1573,56,2,65,52,18
23971,16,8/5/2020,8/15/2020,2459,19,2,67,46,31
24323,48,8/5/2020,8/13/2020,3636,64,1,91,77,40
24940,39,8/5/2020,8/9/2020,2852,25,2,60,54,7
25095,14,8/5/2020,8/11/2020,4204,28,1,83,53,33
25402,27,8/5/2020,8/9/2020,1813,77,1,65,52,29
25736,39,8/5/2020,8/10/2020,61,26,1,93,65,1
25768,13,8/5/2020,8/12/2020,4466,26,1,753,301,24
26081,50,8/5/2020,8/8/2020,3933,5,2,333,259,39
27601,49,8/5/2020,8/13/2020,2760,26,1,73,36,4
29047,49,8/5/2020,8/14/2020,1865,16,1,93,65,22
20070,36,8/4/2020,8/5/2020,678,74,1,753,301,20
21519,39,8/4/2020,8/6/2020,5547,15,1,100,83,22
22936,25,8/4/2020,8/13/2020,5261,36,2,67,53,8
24665,26,8/4/2020,8/6/2020,6458,42,1,753,301,24
24749,38,8/4/2020,8/11/2020,3041,26,1,753,301,43
25683,32,8/4/2020,8/12/2020,1362,12,1,233,172,3
25770,37,8/4/2020,8/12/2020,54,42,2,83,66,40
27632,27,8/4/2020,8/7/2020,5359,97,1,92,64,41
28562,17,8/4/2020,8/6/2020,5299,45,1,200,140,10
28727,46,8/4/2020,8/5/2020,5332,19,1,93,65,23
28777,19,8/4/2020,8/5/2020,2341,21,1,100,83,14
29206,48,8/4/2020,8/10/2020,6451,62,1,40,36,28
20157,53,8/3/2020,8/12/2020,1498,58,1,65,52,6
20498,55,8/3/2020,8/9/2020,5532,48,1,233,172,12
21540,14,8/3/2020,8/9/2020,1057,24,2,65,52,12
21598,29,8/3/2020,8/9/2020,3203,78,2,50,40,16
21998,30,8/3/2020,8/4/2020,1070,69,1,97,67,5
22244,50,8/3/2020,8/7/2020,5055,19,1,60,54,34
23420,44,8/3/2020,8/11/2020,1240,85,2,100,83,5
24027,34,8/3/2020,8/9/2020,3356,9,1,83,70,6
24034,22,8/3/2020,8/9/2020,5524,84,1,40,36,27
24065,25,8/3/2020,8/6/2020,4158,61,2,73,36,13
24542,26,8/3/2020,8/4/2020,6441,10,1,83,66,11
25572,32,8/3/2020,8/9/2020,446,100,1,67,46,24
25701,38,8/3/2020,8/9/2020,722,11,2,753,301,17
26795,29,8/3/2020,8/9/2020,6317,43,1,83,66,38
26864,54,8/3/2020,8/4/2020,4831,54,2,200,140,35
27345,55,8/3/2020,8/13/2020,2400,43,1,67,46,43
27792,46,8/3/2020,8/5/2020,513,22,1,200,140,34
28465,46,8/3/2020,8/5/2020,6119,41,2,47,39,32
29916,30,8/3/2020,8/10/2020,2110,25,2,73,36,42
21037,33,8/2/2020,8/2/2020,4046,89,2,97,67,13
21636,31,8/2/2020,8/7/2020,6199,34,2,233,172,39
22913,39,8/2/2020,8/7/2020,1766,99,1,753,301,13
23349,47,8/2/2020,8/11/2020,4466,26,2,83,53,9
23619,38,8/2/2020,8/4/2020,4442,98,2,47,39,3
24594,46,8/2/2020,8/6/2020,4184,36,2,50,40,39
25636,40,8/2/2020,8/6/2020,1671,16,2,100,83,40
25785,46,8/2/2020,8/2/2020,4555,39,1,100,84,35
26677,21,8/2/2020,8/8/2020,5597,25,2,200,140,14
27124,29,8/2/2020,8/5/2020,1149,2,1,91,77,22
28681,18,8/2/2020,8/12/2020,1030,76,1,92,36,17
29946,18,8/2/2020,8/8/2020,3562,19,1,100,78,16
21365,27,8/1/2020,8/10/2020,6131,12,1,100,84,40
22300,52,8/1/2020,8/1/2020,1219,95,2,52,36,1
